239276	Massachusetts	NorthEast	01360
239277	Massachusetts	NorthEast	01364
239278	Massachusetts	NorthEast	01366
239279	Massachusetts	NorthEast	01367
239280	Massachusetts	NorthEast	01368
239281	Massachusetts	NorthEast	01370
239282	Massachusetts	NorthEast	01373
239283	Massachusetts	NorthEast	01375
239284	Massachusetts	NorthEast	01376
239285	Massachusetts	NorthEast	01378
239286	Massachusetts	NorthEast	01379
239287	Massachusetts	NorthEast	01380
239288	Massachusetts	NorthEast	01420
239289	Massachusetts	NorthEast	01430
239290	Massachusetts	NorthEast	01431
239291	Massachusetts	NorthEast	01432
239292	Massachusetts	NorthEast	01434
239293	Massachusetts	NorthEast	01436
239294	Massachusetts	NorthEast	01438
239295	Massachusetts	NorthEast	01440
239296	Massachusetts	NorthEast	01441
239297	Massachusetts	NorthEast	01450
239298	Massachusetts	NorthEast	01451
239299	Massachusetts	NorthEast	01452
239300	Massachusetts	NorthEast	01453
239301	Massachusetts	NorthEast	01460
239302	Massachusetts	NorthEast	01462
239303	Massachusetts	NorthEast	01463
239304	Massachusetts	NorthEast	01464
239305	Massachusetts	NorthEast	01467
239306	Massachusetts	NorthEast	01468
239307	Massachusetts	NorthEast	01469
239308	Massachusetts	NorthEast	01471
239309	Massachusetts	NorthEast	01472
239310	Massachusetts	NorthEast	01473
239311	Massachusetts	NorthEast	01474
239312	Massachusetts	NorthEast	01475
239313	Massachusetts	NorthEast	01477
239314	Massachusetts	NorthEast	01501
239315	Massachusetts	NorthEast	01503
239316	Massachusetts	NorthEast	01504
239317	Massachusetts	NorthEast	01505
239318	Massachusetts	NorthEast	01506
239319	Massachusetts	NorthEast	01507
239320	Massachusetts	NorthEast	01508
239321	Massachusetts	NorthEast	01509
239322	Massachusetts	NorthEast	01510
239323	Massachusetts	NorthEast	01515
239324	Massachusetts	NorthEast	01516
239325	Massachusetts	NorthEast	01518
239326	Massachusetts	NorthEast	01519
239327	Massachusetts	NorthEast	01520
239328	Massachusetts	NorthEast	01521
239329	Massachusetts	NorthEast	01522
239330	Massachusetts	NorthEast	01523
239331	Massachusetts	NorthEast	01524
239332	Massachusetts	NorthEast	01525
239333	Massachusetts	NorthEast	01526
239334	Massachusetts	NorthEast	01527
239335	Massachusetts	NorthEast	01529
239336	Massachusetts	NorthEast	01531
239337	Massachusetts	NorthEast	01532
239338	Massachusetts	NorthEast	01534
239339	Massachusetts	NorthEast	01535
239340	Massachusetts	NorthEast	01536
239341	Massachusetts	NorthEast	01537
239342	Massachusetts	NorthEast	01538
239343	Massachusetts	NorthEast	01540
239344	Massachusetts	NorthEast	01541
239345	Massachusetts	NorthEast	01542
239346	Massachusetts	NorthEast	01543
239347	Massachusetts	NorthEast	01545
239348	Massachusetts	NorthEast	01546
239349	Massachusetts	NorthEast	01550
239350	Massachusetts	NorthEast	01560
239351	Massachusetts	NorthEast	01561
239352	Massachusetts	NorthEast	01562
239353	Massachusetts	NorthEast	01564
239354	Massachusetts	NorthEast	01566
239355	Massachusetts	NorthEast	01568
239356	Massachusetts	NorthEast	01569
239357	Massachusetts	NorthEast	01570
